"Displacements:0","Displacements:1","Displacements:2","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Stress/Strain:13","Stress/Strain:14","Stress/Strain:15","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.29089,-0.013468,0.62121,-0.83689,-0.83987,-0.81363,-0.018926,0,0,-0.060478,-0.068208,0,-0.098414,0,0,0.6278,0.0019655,0,0.62784,-0.81939,-0.85736,-0.81363,-42.755,-0.83013,0.041154,-3.3442e-06,0.44,0.86,0
0.28952,-0.013508,0.59639,-0.82589,-0.83184,-0.79551,-0.018803,0,0,-0.078983,-0.094436,0,-0.097774,0,0,0.61437,0.0049146,0,0.61442,-0.80983,-0.8479,-0.79551,-40.509,-0.81775,0.046897,-3.6812e-06,0.46,0.86,0
0.28773,-0.01351,0.57206,-0.81695,-0.81984,-0.77707,-0.017085,0,0,-0.1037,-0.11121,0,-0.088842,0,0,0.60362,0.0050578,0,0.60366,-0.80125,-0.83554,-0.77707,-42.583,-0.80462,0.050893,-1.9905e-06,0.48,0.86,0
0.28538,-0.013418,0.5481,-0.80997,-0.8053,-0.75863,-0.01491,0,0,-0.13348,-0.12134,0,-0.07753,0,0,0.59547,0.0037669,0,0.59549,-0.79254,-0.82273,-0.75863,-49.449,-0.7913,0.055538,8.8487e-07,0.5,0.86,0
0.28239,-0.013231,0.52442,-0.80442,-0.78911,-0.74027,-0.012836,0,0,-0.16678,-0.12699,0,-0.066745,0,0,0.58948,0.0020066,0,0.58949,-0.78182,-0.81171,-0.74027,-60.4,-0.77793,0.062142,3.4299e-06,0.52,0.86,0
0.2787,-0.012963,0.50094,-0.79992,-0.77196,-0.72203,-0.011019,0,0,-0.2025,-0.12981,0,-0.057299,0,0,0.5851,0.00023913,0,0.5851,-0.76814,-0.80374,-0.72203,-70.876,-0.76464,0.070952,4.0448e-06,0.54,0.86,0
0.27429,-0.012634,0.47761,-0.79614,-0.7542,-0.70391,-0.0094696,0,0,-0.2398,-0.13076,0,-0.049242,0,0,0.58186,-0.0013549,0,0.58186,-0.75216,-0.79818,-0.70391,-77.848,-0.75142,0.081648,1.1478e-06,0.56,0.86,0
0.26911,-0.012259,0.45439,-0.79288,-0.73606,-0.68588,-0.0081362,0,0,-0.2782,-0.13047,0,-0.042308,0,0,0.57942,-0.0027303,0,0.57943,-0.73492,-0.79402,-0.68588,-82.009,-0.73827,0.093787,-6.7924e-06,0.58,0.86,0
0.26316,-0.01185,0.43126,-0.78999,-0.71767,-0.66793,-0.0069541,0,0,-0.31736,-0.12933,0,-0.036161,0,0,0.57755,-0.0039033,0,0.57756,-0.71701,-0.79065,-0.66793,-84.557,-0.7252,0.10699,-2.1283e-05,0.6,0.86,0
0.25642,-0.011415,0.40819,-0.7874,-0.69912,-0.65005,-0.0058606,0,0,-0.3571,-0.12757,0,-0.030475,0,0,0.57608,-0.0049155,0,0.5761,-0.69873,-0.78778,-0.65005,-86.219,-0.71219,0.12098,-4.3837e-05,0.62,0.86,0
0.24888,-0.010961,0.38517,-0.78504,-0.68044,-0.63223,-0.004801,0,0,-0.39731,-0.12535,0,-0.024965,0,0,0.57491,-0.0058176,0,0.57494,-0.68022,-0.78526,-0.63223,-87.378,-0.69924,0.13556,-7.6003e-05,0.64,0.86,0
0.24053,-0.010489,0.3622,-0.7829,-0.66168,-0.61447,-0.00373,0,0,-0.43791,-0.12274,0,-0.019396,0,0,0.57398,-0.0066627,0,0.57402,-0.66157,-0.78302,-0.61447,-88.239,-0.68635,0.15062,-0.0001194,0.66,0.86,0
0.23136,-0.010002,0.33925,-0.78096,-0.64285,-0.59677,-0.0026111,0,0,-0.4789,-0.11981,0,-0.013578,0,0,0.57326,-0.0075041,0,0.57331,-0.6428,-0.78101,-0.59677,-88.917,-0.67353,0.16608,-0.00017576,0.68,0.86,0
0.22137,-0.0094996,0.31634,-0.77924,-0.62396,-0.57913,-0.0014157,0,0,-0.52028,-0.11657,0,-0.0073619,0,0,0.57272,-0.0083949,0,0.57278,-0.62395,-0.77925,-0.57913,-89.478,-0.66078,0.1819,-0.00024699,0.7,0.86,0
0.21055,-0.0089828,0.29344,-0.77775,-0.60501,-0.56155,-0.00012376,0,0,-0.56212,-0.11301,0,-0.00064355,0,0,0.57237,-0.009389,0,0.57244,-0.60501,-0.77775,-0.56155,-89.959,-0.6481,0.19808,-0.00033525,0.72,0.86,0
0.19889,-0.0084525,0.27055,-0.77653,-0.586,-0.54403,0.0012752,0,0,-0.6045,-0.1091,0,0.006631,0,0,0.57222,-0.010542,0,0.57232,-0.58599,-0.77654,-0.54403,89.617,-0.63552,0.21463,-0.0004431,0.74,0.86,0
0.18637,-0.0079111,0.24766,-0.77567,-0.5669,-0.5266,0.0027775,0,0,-0.64757,-0.10478,0,0.014443,0,0,0.57232,-0.011911,0,0.57245,-0.56686,-0.7757,-0.5266,89.238,-0.62306,0.23161,-0.00057366,0.76,0.86,0
0.17298,-0.0073632,0.22476,-0.77524,-0.5477,-0.50926,0.0043583,0,0,-0.69153,-0.099944,0,0.022663,0,0,0.57275,-0.013553,0,0.57291,-0.54762,-0.77532,-0.50926,88.903,-0.61073,0.2491,-0.00073084,0.78,0.86,0
0.15871,-0.0068174,0.20184,-0.77536,-0.52838,-0.49204,0.005959,0,0,-0.73663,-0.094477,0,0.030987,0,0,0.57361,-0.015519,0,0.57383,-0.52824,-0.7755,-0.49204,88.619,-0.59859,0.26721,-0.00091957,0.8,0.86,0
0.14352,-0.0062882,0.17887,-0.77617,-0.50891,-0.47496,0.0074704,0,0,-0.78315,-0.088273,0,0.038846,0,0,0.5751,-0.01784,0,0.57537,-0.5087,-0.77638,-0.47496,88.4,-0.58668,0.28604,-0.0011458,0.82,0.86,0
0.12738,-0.005798,0.15583,-0.77779,-0.48932,-0.45805,0.0087136,0,0,-0.83133,-0.081302,0,0.045311,0,0,0.57745,-0.020493,0,0.57781,-0.48906,-0.77805,-0.45805,88.271,-0.57505,0.30568,-0.0014162,0.84,0.86,0
0.11026,-0.0053786,0.13268,-0.78024,-0.46969,-0.44132,0.0094292,0,0,-0.8812,-0.07377,0,0.049032,0,0,0.581,-0.023336,0,0.58147,-0.46941,-0.78053,-0.44132,88.263,-0.56375,0.32608,-0.0017362,0.86,0.86,0
0.092133,-0.0050705,0.10935,-0.78332,-0.45027,-0.42475,0.0093439,0,0,-0.93228,-0.066339,0,0.048588,0,0,0.58611,-0.025967,0,0.58669,-0.45001,-0.78358,-0.42475,88.394,-0.55278,0.3469,-0.0021057,0.88,0.86,0
0.072973,-0.0049071,0.085788,-0.78677,-0.43171,-0.40844,0.0083115,0,0,-0.98367,-0.060498,0,0.04322,0,0,0.59288,-0.027525,0,0.59354,-0.43151,-0.78697,-0.40844,88.66,-0.54231,0.36754,-0.002516,0.9,0.86,0
0.052787,-0.0048908,0.061921,-0.79015,-0.41435,-0.39231,0.0065977,0,0,-1.0344,-0.057302,0,0.034308,0,0,0.60095,-0.026793,0,0.60157,-0.41423,-0.79026,-0.39231,88.995,-0.53227,0.38746,-0.0029552,0.92,0.86,0
0.031598,-0.0049717,0.037712,-0.79198,-0.42626,-0.39376,0.00387,0,0,-0.78255,-0.056336,0,0.01593,0,0,0.61127,-0.033929,0,0.61234,-0.42622,-0.79203,-0.39376,89.397,-0.53733,0.38321,-0.002826,0.94,0.86,0
0.021484,-0.0053542,0.025366,-0.79601,-0.45001,-0.39917,0.0010084,0,0,-0.51589,-0.06609,0,0.0026217,0,0,0.62389,-0.035457,0,0.62492,-0.45001,-0.79601,-0.39917,89.833,-0.5484,0.37402,-0.0025207,0.96,0.86,0
0.010962,-0.0056882,0.012756,-0.7968,-0.43948,-0.38364,1.1512e-05,0,0,-0.53711,-0.072589,0,2.9931e-05,0,0,0.63414,-0.019424,0,0.63441,-0.43948,-0.7968,-0.38364,89.998,-0.53997,0.38827,-0.0027977,0.98,0.86,0
0,-0.0058112,0,-0.78088,-0.41663,-0.35925,-0.0023657,0,0,-0.54812,-0.074588,0,-0.0061509,0,0,0.63782,-8.6736e-18,0,0.63777,-0.41661,-0.7809,-0.35925,-89.628,-0.51892,0.39609,-0.0029672,1,0.86,0
0,-0.017176,1,-0.97343,-1.7674,-1.8222,-0.014812,0,0,1.1035,0.07129,0,-0.038513,0,0,0.81494,-1.7616e-15,0,0.8149,-0.97315,-1.7677,-1.8222,-1.0684,-1.521,0.82317,0.028224,0,0.88,0
0.022069,-0.017946,0.9837,-0.95748,-1.7267,-1.789,-0.036821,0,0,1.0809,0.080966,0,-0.095733,0,0,0.81921,0.020304,0,0.81944,-0.95573,-1.7284,-1.789,-2.7344,-1.491,0.80467,0.026249,0.02,0.88,0
0.043236,-0.020219,0.96723,-0.97091,-1.6736,-1.7606,-0.070757,0,0,1.0266,0.11311,0,-0.18397,0,0,0.83096,0.036212,0,0.83178,-0.96386,-1.6806,-1.7606,-5.6935,-1.4684,0.7599,0.021698,0.04,0.88,0
0.063132,-0.023717,0.95046,-0.98944,-1.5936,-1.7254,-0.093957,0,0,0.95673,0.17128,0,-0.24429,0,0,0.8471,0.044363,0,0.84831,-0.97516,-1.6079,-1.7254,-8.6383,-1.4362,0.69892,0.015878,0.06,0.88,0
0.081505,-0.027808,0.93335,-1.0087,-1.5009,-1.6862,-0.09717,0,0,0.88079,0.24094,0,-0.25264,0,0,0.86354,0.043374,0,0.86467,-0.9902,-1.5194,-1.6862,-10.773,-1.3986,0.6294,0.0098363,0.08,0.88,0
0.098363,-0.031676,0.91592,-1.0259,-1.4238,-1.6508,-0.083303,0,0,0.81239,0.29517,0,-0.21659,0,0,0.87694,0.036385,0,0.8777,-1.0092,-1.4405,-1.6508,-11.361,-1.3668,0.56657,0.0051887,0.1,0.88,0
0.114,-0.034778,0.89827,-1.0366,-1.3695,-1.6201,-0.062442,0,0,0.75855,0.32575,0,-0.16235,0,0,0.88594,0.027004,0,0.88635,-1.0253,-1.3809,-1.6201,-10.281,-1.3421,0.51841,0.0023682,0.12,0.88,0
0.12871,-0.036963,0.88048,-1.0407,-1.3313,-1.5921,-0.043428,0,0,0.71679,0.33901,0,-0.11291,0,0,0.8911,0.017993,0,0.89127,-1.0344,-1.3377,-1.5921,-8.3202,-1.3214,0.48362,0.0008778,0.14,0.88,0
0.14267,-0.038293,0.86263,-1.0406,-1.301,-1.5651,-0.028212,0,0,0.68189,0.34335,0,-0.073352,0,0,0.89352,0.0097395,0,0.89357,-1.0375,-1.304,-1.5651,-6.1125,-1.3022,0.45688,8.6374e-05,0.16,0.88,0
0.15598,-0.038885,0.84474,-1.0393,-1.2758,-1.5393,-0.016208,0,0,0.64996,0.34252,0,-0.04214,0,0,0.89408,0.0021511,0,0.89408,-1.0382,-1.2769,-1.5393,-3.9023,-1.2848,0.43411,-0.00034318,0.18,0.88,0
0.16867,-0.038827,0.82686,-1.0379,-1.2544,-1.5145,-0.0061494,0,0,0.61961,0.33826,0,-0.015988,0,0,0.89315,-0.0049846,0,0.89316,-1.0377,-1.2545,-1.5145,-1.6262,-1.2689,0.41348,-0.00056754,0.2,0.88,0
0.18077,-0.038174,0.80902,-1.0366,-1.2361,-1.4908,0.0031588,0,0,0.59054,0.3311,0,0.008213,0,0,0.89081,-0.011894,0,0.89089,-1.0365,-1.2362,-1.4908,0.90658,-1.2545,0.39441,-0.00065452,0.22,0.88,0
0.19229,-0.036941,0.79123,-1.0348,-1.2214,-1.4681,0.012829,0,0,0.56324,0.32073,0,0.033356,0,0,0.88684,-0.018789,0,0.88703,-1.0339,-1.2223,-1.4681,3.9159,-1.2414,0.37708,-0.00062542,0.24,0.88,0
0.2033,-0.035111,0.77354,-1.0316,-1.2111,-1.4464,0.02388,0,0,0.53914,0.30583,0,0.062088,0,0,0.88065,-0.025834,0,0.88104,-1.0285,-1.2143,-1.4464,7.4509,-1.2297,0.36261,-0.00046754,0.26,0.88,0
0.21386,-0.032644,0.756,-1.0242,-1.2074,-1.4255,0.036643,0,0,0.52168,0.28349,0,0.095271,0,0,0.8711,-0.033059,0,0.87174,-1.0171,-1.2145,-1.4255,10.9,-1.219,0.3537,-0.00013179,0.28,0.88,0
0.22416,-0.029541,0.7387,-1.0106,-1.2165,-1.4068,0.04943,0,0,0.51508,0.24741,0,0.12852,0,0,0.85654,-0.040014,0,0.85751,-0.99939,-1.2278,-1.4068,12.824,-1.2113,0.35374,0.00047258,0.3,0.88,0
0.23446,-0.025959,0.72174,-0.99062,-1.2428,-1.3918,0.055474,0,0,0.5215,0.19365,0,0.14423,0,0,0.83553,-0.043877,0,0.83677,-0.97895,-1.2545,-1.3918,11.873,-1.2084,0.36413,0.0013441,0.32,0.88,0
0.24502,-0.022314,0.70528,-0.9668,-1.2803,-1.3794,0.048151,0,0,0.5364,0.12882,0,0.12519,0,0,0.8079,-0.040905,0,0.80909,-0.95957,-1.2875,-1.3794,8.5374,-1.2088,0.38228,0.0023203,0.34,0.88,0
0.25592,-0.019154,0.68943,-0.93969,-1.3092,-1.3641,0.026953,0,0,0.55171,0.071394,0,0.070077,0,0,0.7746,-0.027856,0,0.77528,-0.93774,-1.3111,-1.3641,4.1504,-1.2043,0.40249,0.0031541,0.36,0.88,0
0.26709,-0.016788,0.67429,-0.91319,-1.3239,-1.3454,0.0014498,0,0,0.5619,0.027988,0,0.0037694,0,0,0.73677,-0.0066682,0,0.73702,-0.91318,-1.3239,-1.3454,0.20225,-1.1942,0.42188,0.0038227,0.38,0.88,0
0.27839,-0.015171,0.65996,-0.89002,-1.3277,-1.3253,-0.018894,0,0,0.56582,-0.0031405,0,-0.049125,0,0,0.69533,0.015312,0,0.6958,-0.88921,-1.3285,-1.3253,-2.4674,-1.181,0.43768,0.0043056,0.4,0.88,0
0.28972,-0.014061,0.64648,-0.85892,-1.078,-1.0659,-0.030522,0,0,0.25502,-0.020976,0,-0.12143,0,0,0.65751,0.022183,0,0.65815,-0.83806,-1.0989,-1.0659,-27.289,-1.001,0.25302,0.0022752,0.42,0.88,0
0.28859,-0.014824,0.62083,-0.83706,-0.84158,-0.81401,-0.031965,0,0,-0.059939,-0.071686,0,-0.16622,0,0,0.6316,0.01939,0,0.63198,-0.80727,-0.87136,-0.81401,-42.979,-0.83088,0.061003,-1.1182e-05,0.44,0.88,0
0.28733,-0.015444,0.59595,-0.82372,-0.83523,-0.79566,-0.028713,0,0,-0.072948,-0.10289,0,-0.14931,0,0,0.61448,0.018535,0,0.6148,-0.80019,-0.85876,-0.79566,-39.33,-0.8182,0.060961,-1.1419e-05,0.46,0.88,0
0.28568,-0.015798,0.57167,-0.81398,-0.82347,-0.77707,-0.024232,0,0,-0.095953,-0.12064,0,-0.12601,0,0,0.60169,0.014691,0,0.60189,-0.79403,-0.84342,-0.77707,-39.457,-0.80484,0.059701,-8.0281e-06,0.48,0.88,0
0.28349,-0.015909,0.54782,-0.80673,-0.80829,-0.75841,-0.020199,0,0,-0.12562,-0.12967,0,-0.10503,0,0,0.59286,0.010453,0,0.59296,-0.78729,-0.82772,-0.75841,-43.897,-0.79114,0.0603,-3.1949e-06,0.5,0.88,0
0.28065,-0.015828,0.52424,-0.8014,-0.79156,-0.74001,-0.016891,0,0,-0.15962,-0.13402,0,-0.087832,0,0,0.58693,0.0067004,0,0.58697,-0.77889,-0.81407,-0.74001,-53.126,-0.77766,0.064168,1.1686e-06,0.52,0.88,0
0.2771,-0.015609,0.50086,-0.79718,-0.77392,-0.72176,-0.014275,0,0,-0.19609,-0.13562,0,-0.074228,0,0,0.58287,0.0036125,0,0.58288,-0.76714,-0.80396,-0.72176,-64.585,-0.76429,0.071316,3.3351e-06,0.54,0.88,0
0.27281,-0.015291,0.47761,-0.79366,-0.7558,-0.70365,-0.01219,0,0,-0.23405,-0.1356,0,-0.063387,0,0,0.58,0.0011408,0,0.58,-0.75222,-0.79725,-0.70365,-73.611,-0.75104,0.081082,1.7904e-06,0.56,0.88,0
0.26774,-0.014905,0.45446,-0.7906,-0.73742,-0.68564,-0.010487,0,0,-0.27292,-0.13462,0,-0.054533,0,0,0.57788,-0.00082717,0,0.57788,-0.73542,-0.7926,-0.68564,-79.239,-0.73789,0.092704,-4.8824e-06,0.58,0.88,0
0.26189,-0.014469,0.43138,-0.78785,-0.71888,-0.66771,-0.0090359,0,0,-0.31236,-0.13303,0,-0.046987,0,0,0.57626,-0.0024102,0,0.57626,-0.71771,-0.78901,-0.66771,-82.659,-0.72481,0.10559,-1.8043e-05,0.6,0.88,0
0.25525,-0.013998,0.40836,-0.7853,-0.70025,-0.64985,-0.0077325,0,0,-0.35219,-0.13104,0,-0.040209,0,0,0.57497,-0.0037162,0,0.57498,-0.69955,-0.786,-0.64985,-84.848,-0.7118,0.11934,-3.9046e-05,0.62,0.88,0
0.2478,-0.013499,0.38539,-0.78293,-0.68156,-0.63204,-0.0064958,0,0,-0.39231,-0.12875,0,-0.033778,0,0,0.57392,-0.0048388,0,0.57394,-0.68114,-0.78334,-0.63204,-86.348,-0.69884,0.1337,-6.927e-05,0.64,0.88,0
0.23955,-0.012976,0.36245,-0.78069,-0.66283,-0.61428,-0.0052621,0,0,-0.43267,-0.12623,0,-0.027363,0,0,0.57304,-0.00586,0,0.57307,-0.66259,-0.78093,-0.61428,-87.449,-0.68593,0.14851,-0.00011015,0.66,0.88,0
0.2305,-0.012432,0.33954,-0.7786,-0.64407,-0.59657,-0.0039799,0,0,-0.47327,-0.1235,0,-0.020695,0,0,0.5723,-0.0068536,0,0.57234,-0.64395,-0.77871,-0.59657,-88.307,-0.67308,0.16368,-0.00016322,0.68,0.88,0
0.22062,-0.011868,0.31666,-0.77665,-0.62528,-0.57891,-0.002606,0,0,-0.51411,-0.12057,0,-0.013551,0,0,0.57169,-0.0078892,0,0.57174,-0.62524,-0.77669,-0.57891,-89.014,-0.66028,0.17917,-0.00023015,0.7,0.88,0
0.20993,-0.011283,0.29381,-0.77487,-0.60646,-0.5613,-0.0011034,0,0,-0.55527,-0.11741,0,-0.0057375,0,0,0.57119,-0.0090364,0,0.57127,-0.60645,-0.77488,-0.5613,-89.625,-0.64754,0.19496,-0.00031287,0.72,0.88,0
0.19841,-0.010679,0.27097,-0.77331,-0.58759,-0.54375,0.00055975,0,0,-0.59685,-0.11398,0,0.0029107,0,0,0.57084,-0.010368,0,0.57093,-0.58759,-0.77331,-0.54375,89.827,-0.63489,0.21108,-0.00041369,0.74,0.88,0
0.18606,-0.010054,0.24814,-0.77205,-0.56865,-0.52628,0.0024077,0,0,-0.63901,-0.11016,0,0.01252,0,0,0.57066,-0.011966,0,0.57079,-0.56862,-0.77208,-0.52628,89.322,-0.62233,0.2276,-0.0005356,0.76,0.88,0
0.17285,-0.0094126,0.22531,-0.77121,-0.5496,-0.5089,0.0044515,0,0,-0.682,-0.10582,0,0.023148,0,0,0.57074,-0.013922,0,0.57091,-0.54951,-0.7713,-0.5089,88.85,-0.60991,0.24463,-0.0006826,0.78,0.88,0
0.15878,-0.0087585,0.20248,-0.77095,-0.53039,-0.49164,0.0066769,0,0,-0.72621,-0.10074,0,0.03472,0,0,0.57118,-0.016338,0,0.57141,-0.5302,-0.77114,-0.49164,88.411,-0.59766,0.26235,-0.00086025,0.8,0.88,0
0.1438,-0.0081024,0.17962,-0.77152,-0.51095,-0.47455,0.0090211,0,0,-0.77213,-0.094625,0,0.04691,0,0,0.57219,-0.019327,0,0.57251,-0.51063,-0.77184,-0.47455,88.02,-0.58567,0.28099,-0.0010763,0.82,0.88,0
0.12789,-0.0074634,0.15671,-0.77323,-0.49121,-0.45768,0.011332,0,0,-0.82041,-0.08716,0,0.058926,0,0,0.57411,-0.022988,0,0.57456,-0.49075,-0.77368,-0.45768,87.703,-0.57404,0.30083,-0.0013415,0.84,0.88,0
0.11099,-0.0068746,0.13369,-0.77637,-0.47113,-0.4411,0.013318,0,0,-0.8717,-0.078089,0,0.069254,0,0,0.57747,-0.027351,0,0.57811,-0.47055,-0.77695,-0.4411,87.506,-0.56286,0.32214,-0.0016686,0.86,0.88,0
0.093024,-0.0063866,0.11051,-0.78112,-0.45084,-0.42484,0.014468,0,0,-0.92634,-0.067582,0,0.075233,0,0,0.58308,-0.032213,0,0.58398,-0.4502,-0.78176,-0.42484,87.497,-0.55227,0.34493,-0.0020694,0.88,0.88,0
0.073934,-0.0060721,0.087046,-0.78679,-0.43054,-0.40872,0.014277,0,0,-0.98297,-0.056734,0,0.074239,0,0,0.59169,-0.036672,0,0.59284,-0.42997,-0.78736,-0.40872,87.709,-0.54202,0.36847,-0.0025406,0.9,0.88,0
0.053706,-0.0059622,0.063174,-0.79345,-0.41239,-0.39334,0.012483,0,0,-1.0403,-0.049528,0,0.064911,0,0,0.60319,-0.038142,0,0.60443,-0.41198,-0.79386,-0.39334,88.126,-0.53306,0.39153,-0.0030591,0.92,0.88,0
0.032323,-0.0060014,0.038791,-0.7979,-0.42048,-0.39461,0.0095667,0,0,-0.79156,-0.044853,0,0.037996,0,0,0.61914,-0.051113,0,0.62154,-0.42024,-0.79814,-0.39461,88.55,-0.53766,0.39143,-0.00304,0.94,0.88,0
0.022043,-0.0066203,0.026217,-0.80794,-0.44882,-0.40325,0.0059833,0,0,-0.5261,-0.059253,0,0.015557,0,0,0.63919,-0.053774,0,0.64149,-0.44872,-0.80804,-0.40325,89.046,-0.55334,0.38408,-0.0027728,0.96,0.88,0
0.011279,-0.0070919,0.013223,-0.812,-0.43758,-0.3881,0.0038811,0,0,-0.55108,-0.064322,0,0.010091,0,0,0.65542,-0.029375,0,0.65601,-0.43754,-0.81204,-0.3881,89.406,-0.54589,0.40152,-0.0031553,0.98,0.88,0
0,-0.0072532,0,-0.79608,-0.41153,-0.36228,-0.0031021,0,0,-0.56394,-0.064023,0,-0.0080655,0,0,0.66117,1.7347e-18,0,0.66106,-0.41151,-0.79611,-0.36228,-89.538,-0.5233,0.41142,-0.0034048,1,0.88,0
0,-0.015392,1,-0.98119,-1.7344,-1.8147,-0.011119,0,0,1.0835,0.10439,0,-0.02891,0,0,0.8306,1.2668e-15,0,0.83059,-0.98102,-1.7345,-1.8147,-0.84562,-1.5101,0.7966,0.025079,0,0.9,0
0.02167,-0.01597,0.98339,-0.96421,-1.6936,-1.7807,-0.028798,0,0,1.0615,0.1133,0,-0.074874,0,0,0.83324,0.012797,0,0.83333,-0.96308,-1.6947,-1.7807,-2.2576,-1.4795,0.77821,0.023211,0.02,0.9,0
0.042459,-0.017638,0.96667,-0.97481,-1.6444,-1.7524,-0.054051,0,0,1.0109,0.14043,0,-0.14053,0,0,0.8405,0.023009,0,0.84082,-0.97048,-1.6487,-1.7524,-4.5854,-1.4572,0.73562,0.019083,0.04,0.9,0
0.062107,-0.020157,0.94977,-0.99035,-1.5798,-1.7208,-0.070754,0,0,0.94961,0.18328,0,-0.18396,0,0,0.85068,0.02875,0,0.85118,-0.98198,-1.5882,-1.7208,-6.7493,-1.4303,0.68227,0.014257,0.06,0.9,0
0.080443,-0.02311,0.93264,-1.0075,-1.5082,-1.6874,-0.075333,0,0,0.88383,0.23287,0,-0.19587,0,0,0.86158,0.029565,0,0.86211,-0.9964,-1.5193,-1.6874,-8.373,-1.401,0.62414,0.0095024,0.08,0.9,0
0.09746,-0.026009,0.91531,-1.0232,-1.4422,-1.6549,-0.068503,0,0,0.82122,0.27656,0,-0.17811,0,0,0.8713,0.026378,0,0.87171,-1.0123,-1.4531,-1.6549,-9.054,-1.3734,0.56921,0.0056146,0.1,0.9,0
0.11329,-0.028477,0.89779,-1.035,-1.3885,-1.6248,-0.055301,0,0,0.76676,0.30728,0,-0.14378,0,0,0.87875,0.02092,0,0.879,-1.0266,-1.3969,-1.6248,-8.6881,-1.3495,0.52298,0.002927,0.12,0.9,0
0.12813,-0.030324,0.88016,-1.042,-1.3465,-1.5967,-0.040655,0,0,0.7211,0.32528,0,-0.1057,0,0,0.8837,0.014628,0,0.88382,-1.0367,-1.3518,-1.5967,-7.4759,-1.3284,0.48627,0.001271,0.14,0.9,0
0.14214,-0.031518,0.86244,-1.0452,-1.3132,-1.57,-0.027388,0,0,0.68218,0.33381,0,-0.07121,0,0,0.88646,0.0083198,0,0.8865,-1.0424,-1.3159,-1.57,-5.7763,-1.3094,0.45696,0.00031362,0.16,0.9,0
0.15542,-0.032094,0.8447,-1.046,-1.2859,-1.5443,-0.016085,0,0,0.64772,0.33592,0,-0.041821,0,0,0.88741,0.0022561,0,0.88741,-1.0449,-1.2869,-1.5443,-3.8196,-1.292,0.43249,-0.00022073,0.18,0.9,0
0.16804,-0.032106,0.82695,-1.0455,-1.2632,-1.5196,-0.0063308,0,0,0.61625,0.33325,0,-0.01646,0,0,0.8868,-0.0035159,0,0.8868,-1.0454,-1.2634,-1.5196,-1.6644,-1.2761,0.41113,-0.00049476,0.2,0.9,0
0.18007,-0.031594,0.80922,-1.0441,-1.2448,-1.4959,0.002603,0,0,0.5873,0.32648,0,0.0067679,0,0,0.88467,-0.0090089,0,0.88472,-1.0441,-1.2448,-1.4959,0.74318,-1.2616,0.39209,-0.00059359,0.22,0.9,0
0.19154,-0.030579,0.79156,-1.0414,-1.2306,-1.4732,0.011398,0,0,0.56123,0.31539,0,0.029635,0,0,0.88089,-0.014203,0,0.881,-1.0408,-1.2312,-1.4732,3.4369,-1.2484,0.37535,-0.00055493,0.24,0.9,0
0.20252,-0.029071,0.77399,-1.0366,-1.2215,-1.4514,0.020377,0,0,0.53923,0.29893,0,0.05298,0,0,0.87504,-0.018952,0,0.87525,-1.0344,-1.2237,-1.4514,6.2168,-1.2365,0.36165,-0.00038597,0.26,0.9,0
0.21311,-0.027087,0.75656,-1.0285,-1.2194,-1.4309,0.028991,0,0,0.52314,0.27499,0,0.075378,0,0,0.86652,-0.022809,0,0.86684,-1.0242,-1.2237,-1.4309,8.4481,-1.2263,0.35225,-7.381e-05,0.28,0.9,0
0.22344,-0.024696,0.73933,-1.0162,-1.2264,-1.4121,0.034943,0,0,0.51467,0.24142,0,0.090851,0,0,0.85461,-0.024656,0,0.85499,-1.0106,-1.2321,-1.4121,9.1957,-1.2182,0.34837,0.00038572,0.3,0.9,0
0.23369,-0.022076,0.72237,-1.0001,-1.2427,-1.3952,0.034494,0,0,0.51363,0.19826,0,0.089686,0,0,0.83876,-0.022551,0,0.83911,-0.99532,-1.2475,-1.3952,7.9375,-1.2127,0.35025,0.00095841,0.32,0.9,0
0.24399,-0.019525,0.70578,-0.98114,-1.2635,-1.3792,0.024038,0,0,0.51744,0.15037,0,0.062498,0,0,0.81869,-0.013949,0,0.81887,-0.97911,-1.2655,-1.3792,4.8313,-1.2079,0.35707,0.0015648,0.34,0.9,0
0.25439,-0.017386,0.68963,-0.95935,-1.2811,-1.3618,0.0032596,0,0,0.52313,0.10487,0,0.008475,0,0,0.79378,0.0033229,0,0.79384,-0.95932,-1.2811,-1.3618,0.5804,-1.2007,0.36879,0.0021667,0.36,0.9,0
0.26491,-0.015927,0.67403,-0.93022,-1.2915,-1.3405,-0.023136,0,0,0.53343,0.063722,0,-0.060153,0,0,0.76031,0.030381,0,0.76099,-0.92874,-1.293,-1.3405,-3.6489,-1.1874,0.39022,0.0028995,0.38,0.9,0
0.27573,-0.015047,0.65921,-0.90386,-1.3107,-1.3236,-0.046826,0,0,0.54563,0.016756,0,-0.12175,0,0,0.71485,0.065789,0,0.71835,-0.89854,-1.316,-1.3236,-6.4819,-1.1794,0.4213,0.0038365,0.4,0.9,0
