"Displacements:0","Displacements:1","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.0450058,-0.00789464,0.0275821,0.000207718,0.00833695,-0.00029144,0,0,0.0500374,-0.021136,0,-0.00151549,0,0,0,0.0275852,0.000204615,0.00833695,-0.609905,0.0120423,0.024355,4.72698e-07,0.9,0.86,0
0.046006,-0.00793131,0.027565,0.000233629,0.00833959,-0.000239966,0,0,0.0499861,-0.0210755,0,-0.00124783,0,0,0,0.0275671,0.000231523,0.00833959,-0.502999,0.0120461,0.0243174,4.71259e-07,0.92,0.86,0
0.0470053,-0.00796047,0.0275519,0.000253334,0.00834157,-0.000183847,0,0,0.0499468,-0.0210294,0,-0.000956004,0,0,0,0.0275531,0.000252096,0.00834157,-0.385845,0.0120489,0.0242886,4.70153e-07,0.94,0.86,0
0.0480039,-0.00798164,0.0275426,0.000267133,0.00834293,-0.000124369,0,0,0.0499192,-0.0209971,0,-0.000646719,0,0,0,0.0275432,0.000266566,0.00834293,-0.261246,0.0120509,0.0242682,4.69372e-07,0.96,0.86,0
0.0490021,-0.00799448,0.0275371,0.000275292,0.00834373,-6.27177e-05,0,0,0.0499029,-0.0209779,0,-0.000326132,0,0,0,0.0275373,0.000275148,0.00834373,-0.131812,0.0120521,0.0242561,4.68907e-07,0.98,0.86,0
0.05,-0.00799878,0.0275353,0.00027799,0.008344,-4.13724e-05,0,0,0.0498975,-0.0209716,0,-0.000215136,0,0,0,0.0275354,0.000277928,0.008344,-0.0869658,0.0120524,0.0242522,4.68757e-07,1,0.86,0
0,0,0.0282496,0.012107,0.012107,-0.006698,0,0,0.0419709,-4.33681e-19,0,-0.0348296,0,0,0,0.0306668,0.00968976,0.012107,-19.8438,0.0174879,0.019879,3.83428e-07,0,0.88,0
0.000839417,-0.000696593,0.0281165,0.0104701,0.011576,-0.00661849,0,0,0.0430053,-0.00287519,0,-0.0344161,0,0,0,0.0303229,0.00826368,0.011576,-18.4373,0.0167209,0.0206038,4.1036e-07,0.02,0.88,0
0.00172021,-0.00140844,0.028573,0.00888424,0.0112372,-0.00645099,0,0,0.0450731,-0.0061176,0,-0.0335451,0,0,0,0.0304983,0.00695886,0.0112372,-16.6184,0.0162315,0.0217187,4.58104e-07,0.04,0.88,0
0.00264234,-0.00211458,0.0289524,0.00729928,0.0108755,-0.00603322,0,0,0.0469999,-0.00929815,0,-0.0313728,0,0,0,0.0305199,0.00573172,0.0108755,-14.5646,0.015709,0.0226585,4.95246e-07,0.06,0.88,0
0.0036002,-0.00279428,0.0292048,0.00588107,0.0105258,-0.00542351,0,0,0.0485655,-0.0120762,0,-0.0282023,0,0,0,0.0304043,0.00468162,0.0105258,-12.4707,0.0152039,0.0233555,5.18793e-07,0.08,0.88,0
0.00458496,-0.00343163,0.0293115,0.00470377,0.0102046,-0.0047135,0,0,0.049678,-0.0143021,0,-0.0245102,0,0,0,0.0301835,0.00383182,0.0102046,-10.4807,0.01474,0.0238136,5.29747e-07,0.1,0.88,0
0.00558732,-0.00401707,0.0292867,0.00376704,0.00991611,-0.00398499,0,0,0.0503634,-0.0159876,0,-0.0207219,0,0,0,0.0298945,0.00315925,0.00991611,-8.67199,0.0143233,0.0240786,5.31204e-07,0.12,0.88,0
0.0065995,-0.00454648,0.0291649,0.00303579,0.00966022,-0.00329195,0,0,0.0507123,-0.0172235,0,-0.0171181,0,0,0,0.0295733,0.00262743,0.00966022,-7.07136,0.0139537,0.0242082,5.26648e-07,0.14,0.88,0
0.00761582,-0.00501951,0.0289845,0.00246714,0.0094355,-0.00266121,0,0,0.0508275,-0.0181177,0,-0.0138383,0,0,0,0.029249,0.0022027,0.0094355,-5.67464,0.013629,0.0242527,5.18952e-07,0.16,0.88,0
0.0086326,-0.00543802,0.0287776,0.00202319,0.00924024,-0.00210151,0,0,0.0507972,-0.0187643,0,-0.0109278,0,0,0,0.0289417,0.00185913,0.00924024,-4.46398,0.013347,0.0242497,5.10125e-07,0.18,0.88,0
0.0096477,-0.00580501,0.0285672,0.00167341,0.00907217,-0.00161175,0,0,0.050687,-0.0192368,0,-0.00838109,0,0,0,0.0286634,0.00157716,0.00907217,-3.41744,0.0131042,0.0242245,5.01412e-07,0.2,0.88,0
0.0106601,-0.00612401,0.0283679,0.00139425,0.00892865,-0.00118644,0,0,0.0505421,-0.0195895,0,-0.00616947,0,0,0,0.02842,0.00134216,0.00892865,-2.51368,0.0128969,0.0241938,4.93517e-07,0.22,0.88,0
0.0116694,-0.00639874,0.0281886,0.00116785,0.00880693,-0.000818695,0,0,0.0503923,-0.0198616,0,-0.00425721,0,0,0,0.0282134,0.00114307,0.00880693,-1.73387,0.0127211,0.0241676,4.86802e-07,0.24,0.88,0
0.0126758,-0.0066329,0.0280337,0.000980723,0.00870432,-0.000501776,0,0,0.0502564,-0.0200814,0,-0.00260923,0,0,0,0.028043,0.000971419,0.00870432,-1.06223,0.0125729,0.0241521,4.81414e-07,0.26,0.88,0
0.0136796,-0.00683015,0.027905,0.000822667,0.0086183,-0.00022972,0,0,0.0501454,-0.0202687,0,-0.00119454,0,0,0,0.027907,0.000820719,0.0086183,-0.485952,0.0124487,0.0241508,4.77379e-07,0.28,0.88,0
0.0146816,-0.00699402,0.0278026,0.000685963,0.00854658,2.42105e-06,0,0,0.0500657,-0.0204376,0,1.25895e-05,0,0,0,0.0278026,0.000685962,0.00854658,0.00511552,0.0123451,0.024165,4.74653e-07,0.3,0.88,0
0.0156823,-0.00712796,0.0277256,0.000564783,0.0084871,0.000198585,0,0,0.05002,-0.020598,0,0.00103264,0,0,0,0.027727,0.000563331,0.0084871,0.418886,0.0122591,0.0241953,4.73148e-07,0.32,0.88,0
0.0166824,-0.00723533,0.027672,0.00045479,0.00843805,0.000361808,0,0,0.0500084,-0.0207565,0,0.0018814,0,0,0,0.0276769,0.000449981,0.00843805,0.761472,0.0121883,0.0242409,4.72755e-07,0.34,0.88,0
0.0176826,-0.0073194,0.02764,0.000352855,0.00839784,0.000494382,0,0,0.0500295,-0.020917,0,0.00257079,0,0,0,0.0276489,0.000343901,0.00839784,1.03762,0.0121302,0.0243006,4.73346e-07,0.36,0.88,0
0.0186836,-0.00738338,0.0276268,0.000256862,0.00836511,0.000598036,0,0,0.0500805,-0.0210814,0,0.00310979,0,0,0,0.0276399,0.000243801,0.00836511,1.25112,0.0120829,0.0243723,4.7478e-07,0.38,0.88,0
0.0196858,-0.00743041,0.0276299,0.000165568,0.00833865,0.000674122,0,0,0.0501574,-0.02125,0,0.00350543,0,0,0,0.0276465,0.000149031,0.00833865,1.40522,0.0120447,0.0244538,4.7691e-07,0.4,0.88,0
0.0206899,-0.00746353,0.0276465,7.84833e-05,0.00831749,0.000723801,0,0,0.0502554,-0.0214214,0,0.00376377,0,0,0,0.0276655,5.94929e-05,0.00831749,1.50293,0.0120141,0.0245421,4.79575e-07,0.42,0.88,0
0.021696,-0.00748573,0.0276734,-4.23546e-06,0.00830076,0.000748223,0,0,0.0503689,-0.021593,0,0.00389076,0,0,0,0.0276936,-2.44478e-05,0.00830076,1.5474,0.01199,0.0246342,4.82613e-07,0.44,0.88,0
0.0227046,-0.00749984,0.0277078,-8.19068e-05,0.00828778,0.000748683,0,0,0.0504921,-0.0217612,0,0.00389315,0,0,0,0.027728,-0.000102062,0.00828778,1.54211,0.0119712,0.0247267,4.85856e-07,0.46,0.88,0
0.0237157,-0.00750857,0.0277467,-0.000153456,0.00827796,0.000726749,0,0,0.0506186,-0.0219217,0,0.00377909,0,0,0,0.0277656,-0.000172373,0.00827796,1.49111,0.0119571,0.0248164,4.89138e-07,0.48,0.88,0
0.0247294,-0.00751443,0.027787,-0.00021756,0.00827084,0.000684361,0,0,0.0507421,-0.0220698,0,0.00355868,0,0,0,0.0278037,-0.000234274,0.00827084,1.39905,0.0119468,0.0248998,4.92301e-07,0.5,0.88,0
0.0257454,-0.00751968,0.0278262,-0.000272812,0.00826602,0.000623877,0,0,0.0508565,-0.022201,0,0.00324416,0,0,0,0.0278401,-0.000286657,0.00826602,1.27129,0.0119398,0.024974,4.95198e-07,0.52,0.88,0
0.0267636,-0.00752636,0.0278618,-0.00031787,0.00826319,0.000548078,0,0,0.0509565,-0.0223108,0,0.00285001,0,0,0,0.0278725,-0.000328526,0.00826319,1.11381,0.0119357,0.0250364,4.97698e-07,0.54,0.88,0
0.0277837,-0.00753616,0.0278918,-0.000351612,0.00826206,0.000460125,0,0,0.0510373,-0.0223955,0,0.00239265,0,0,0,0.0278993,-0.000359106,0.00826206,0.933099,0.0119341,0.0250847,4.99695e-07,0.56,0.88,0
0.0288051,-0.00755046,0.0279145,-0.000373257,0.00826237,0.00036347,0,0,0.0510955,-0.0224526,0,0.00189004,0,0,0,0.0279192,-0.000377927,0.00826237,0.736033,0.0119345,0.0251174,5.01106e-07,0.58,0.88,0
0.0298275,-0.00757027,0.0279288,-0.000382461,0.00826389,0.000261738,0,0,0.0511287,-0.0224805,0,0.00136104,0,0,0,0.0279312,-0.000384881,0.00826389,0.52964,0.0119367,0.0251337,5.01879e-07,0.6,0.88,0
0.0308503,-0.00759624,0.027934,-0.000379368,0.00826639,0.000158584,0,0,0.0511358,-0.022479,0,0.000824635,0,0,0,0.0279349,-0.000380256,0.00826639,0.320901,0.0119403,0.0251333,5.01992e-07,0.62,0.88,0
0.0318729,-0.00762866,0.0279301,-0.000364624,0.00826963,5.75401e-05,0,0,0.0511171,-0.0224491,0,0.000299209,0,0,0,0.0279302,-0.000364741,0.00826963,0.116516,0.011945,0.0251167,5.01453e-07,0.64,0.88,0
0.0328949,-0.00766749,0.0279173,-0.000339347,0.0082734,-3.81332e-05,0,0,0.0510742,-0.0223931,0,-0.000198293,0,0,0,0.0279174,-0.000339399,0.0082734,-0.0773221,0.0119505,0.025085,5.00298e-07,0.66,0.88,0
0.0339159,-0.00771234,0.0278966,-0.000305058,0.00827745,-0.000125582,0,0,0.0510097,-0.0223145,0,-0.000653028,0,0,0,0.0278971,-0.000305617,0.00827745,-0.255133,0.0119563,0.0250399,4.98589e-07,0.68,0.88,0
0.0349353,-0.00776257,0.0278689,-0.000263574,0.00828159,-0.000202466,0,0,0.0509269,-0.0222174,0,-0.00105282,0,0,0,0.0278703,-0.000265031,0.00828159,-0.412322,0.0119623,0.0249836,4.96408e-07,0.7,0.88,0
0.035953,-0.0078173,0.0278356,-0.000216895,0.00828561,-0.000267024,0,0,0.05083,-0.0221065,0,-0.00138853,0,0,0,0.0278381,-0.000219436,0.00828561,-0.545317,0.0119681,0.0249185,4.9385e-07,0.72,0.88,0
0.0369685,-0.00787547,0.0277982,-0.000167064,0.00828935,-0.000318109,0,0,0.0507231,-0.0219867,0,-0.00165417,0,0,0,0.0278018,-0.000170682,0.00828935,-0.651636,0.0119735,0.0248472,4.91022e-07,0.74,0.88,0
0.0379819,-0.00793589,0.0277583,-0.00011605,0.00829267,-0.000355174,0,0,0.0506106,-0.0218627,0,-0.0018469,0,0,0,0.0277628,-0.000120575,0.00829267,-0.729903,0.0119783,0.0247725,4.88031e-07,0.76,0.88,0
0.038993,-0.0079973,0.0277172,-6.56359e-05,0.00829548,-0.000378222,0,0,0.0504966,-0.0217389,0,-0.00196675,0,0,0,0.0277224,-7.07839e-05,0.00829548,-0.779803,0.0119824,0.0246968,4.84981e-07,0.78,0.88,0
0.0400018,-0.00805842,0.0276765,-1.73396e-05,0.00829774,-0.000387733,0,0,0.0503847,-0.0216192,0,-0.00201621,0,0,0,0.0276819,-2.27671e-05,0.00829774,-0.801972,0.0119856,0.0246224,4.81968e-07,0.8,0.88,0
0.0410083,-0.00811798,0.0276371,2.76316e-05,0.00829942,-0.000384566,0,0,0.050278,-0.0215067,0,-0.00199974,0,0,0,0.0276425,2.22761e-05,0.00829942,-0.797854,0.0119881,0.0245514,4.79074e-07,0.82,0.88,0
0.0420129,-0.00817476,0.0276002,6.83973e-05,0.00830058,-0.00036986,0,0,0.050179,-0.0214037,0,-0.00192327,0,0,0,0.0276052,6.34295e-05,0.00830058,-0.769521,0.0119897,0.0244853,4.76371e-07,0.84,0.88,0
0.0430155,-0.00822764,0.0275665,0.000104388,0.00830126,-0.00034493,0,0,0.0500896,-0.0213119,0,-0.00179363,0,0,0,0.0275708,0.000100056,0.00830126,-0.719496,0.0119907,0.0244256,4.73911e-07,0.86,0.88,0
0.0440165,-0.00827559,0.0275365,0.000135308,0.00830155,-0.000311184,0,0,0.050011,-0.0212322,0,-0.00161816,0,0,0,0.0275401,0.000131774,0.00830155,-0.650572,0.0119911,0.0243729,4.71735e-07,0.88,0.88,0
0.0450159,-0.0083177,0.0275108,0.000161078,0.00830156,-0.00027005,0,0,0.049944,-0.0211653,0,-0.00140426,0,0,0,0.0275135,0.000158412,0.00830156,-0.565663,0.0119911,0.024328,4.69871e-07,0.9,0.88,0
0.0460142,-0.00835322,0.0274895,0.000181776,0.00830139,-0.000222923,0,0,0.0498892,-0.021111,0,-0.0011592,0,0,0,0.0274913,0.000179956,0.00830139,-0.467685,0.0119909,0.0242912,4.68335e-07,0.92,0.88,0
0.0470115,-0.0083815,0.0274729,0.000197571,0.00830114,-0.000171134,0,0,0.0498466,-0.0210693,0,-0.000889896,0,0,0,0.027474,0.000196497,0.00830114,-0.359473,0.0119905,0.0242626,4.67137e-07,0.94,0.88,0
0.0480081,-0.00840206,0.027461,0.000208663,0.00830089,-0.000115938,0,0,0.0498162,-0.0210398,0,-0.000602876,0,0,0,0.0274615,0.00020817,0.00830089,-0.243744,0.0119902,0.0242421,4.66281e-07,0.96,0.88,0
0.0490042,-0.00841453,0.0274538,0.000215235,0.00830071,-5.85173e-05,0,0,0.0497981,-0.0210222,0,-0.00030429,0,0,0,0.0274539,0.000215109,0.00830071,-0.123089,0.0119899,0.0242299,4.65767e-07,0.98,0.88,0
0.05,-0.00841871,0.0274514,0.000217411,0.00830065,-4.02029e-05,0,0,0.049792,-0.0210164,0,-0.000209055,0,0,0,0.0274515,0.000217351,0.00830065,-0.0845798,0.0119898,0.0242259,4.656e-07,1,0.88,0
0,0,0.0288943,0.0123833,0.0123833,-0.00729303,0,0,0.0429287,4.33681e-19,0,-0.0379237,0,0,0,0.0316543,0.00962326,0.0123833,-20.7289,0.0178869,0.0207889,4.34147e-07,0,0.9,0
0.000858573,-0.000758475,0.0287259,0.010428,0.0117462,-0.00717111,0,0,0.0441473,-0.00342729,0,-0.0372898,0,0,0,0.0312014,0.00795245,0.0117462,-19.045,0.0169667,0.0216034,4.64461e-07,0.02,0.9,0
0.00176589,-0.00154069,0.0292044,0.00847615,0.0113042,-0.00692423,0,0,0.0465406,-0.00735284,0,-0.036006,0,0,0,0.0313046,0.00637593,0.0113042,-16.8734,0.0163282,0.0228664,5.19215e-07,0.04,0.9,0
0.0027202,-0.00231489,0.0295561,0.0066117,0.0108504,-0.00632835,0,0,0.0486351,-0.0110205,0,-0.0329074,0,0,0,0.0311858,0.00498202,0.0108504,-14.4411,0.0156727,0.0238181,5.54531e-07,0.06,0.9,0
0.00371129,-0.00305228,0.0297169,0.0050677,0.0104354,-0.00551438,0,0,0.050132,-0.013956,0,-0.0286748,0,0,0,0.0308943,0.0038903,0.0104354,-12.0525,0.0150733,0.024399,5.68957e-07,0.08,0.9,0
0.00472548,-0.00373406,0.0296793,0.00388626,0.0100697,-0.00463377,0,0,0.050985,-0.0160768,0,-0.0240956,0,0,0,0.0304865,0.00307906,0.0100697,-9.8818,0.0145451,0.0246666,5.67194e-07,0.1,0.9,0
0.00575069,-0.00435169,0.0294902,0.00301123,0.00975044,-0.00379382,0,0,0.0513234,-0.0175219,0,-0.0197279,0,0,0,0.0300231,0.00247839,0.00975044,-7.99492,0.014084,0.0247242,5.55817e-07,0.12,0.9,0
0.00677842,-0.00490367,0.029213,0.00236403,0.00947312,-0.00304337,0,0,0.0513238,-0.0184836,0,-0.0158255,0,0,0,0.0295537,0.00202338,0.00947312,-6.38661,0.0136834,0.0246642,5.402e-07,0.14,0.9,0
0.00780365,-0.00539236,0.0289036,0.00188206,0.00923569,-0.00239458,0,0,0.0511365,-0.0191194,0,-0.0124518,0,0,0,0.0291141,0.0016715,0.00923569,-5.02522,0.0133404,0.0245506,5.23854e-07,0.16,0.9,0
0.00882388,-0.00582174,0.028598,0.00151849,0.00903494,-0.0018419,0,0,0.0508639,-0.0195428,0,-0.00957787,0,0,0,0.0287227,0.00139378,0.00903494,-3.87338,0.0130505,0.024422,5.08637e-07,0.18,0.9,0
0.0098382,-0.00619641,0.028317,0.00123985,0.00886707,-0.00137371,0,0,0.0505699,-0.0198308,0,-0.0071433,0,0,0,0.0283866,0.00117033,0.00886707,-2.89688,0.012808,0.0242999,4.95393e-07,0.2,0.9,0
0.0108467,-0.00652098,0.028071,0.00102237,0.008728,-0.000977505,0,0,0.0502917,-0.0200346,0,-0.00508303,0,0,0,0.0281063,0.000987095,0.008728,-2.06701,0.0126071,0.0241959,4.84403e-07,0.22,0.9,0
0.0118499,-0.00679994,0.0278637,0.000849156,0.00861386,-0.000641998,0,0,0.0500496,-0.0201882,0,-0.00333839,0,0,0,0.027879,0.000833908,0.00861386,-1.3606,0.0124422,0.0241154,4.75663e-07,0.24,0.9,0
0.0128487,-0.00703751,0.0276955,0.000708042,0.00852106,-0.00035778,0,0,0.0498536,-0.0203139,0,-0.00186046,0,0,0,0.0277002,0.000703299,0.00852106,-0.759407,0.0123082,0.0240603,4.69039e-07,0.26,0.9,0
0.013844,-0.00723769,0.0275646,0.000590205,0.00844645,-0.000117324,0,0,0.0497073,-0.0204262,0,-0.000610086,0,0,0,0.0275651,0.000589695,0.00844645,-0.249199,0.0122004,0.0240305,4.6434e-07,0.28,0.9,0
0.0148369,-0.00740428,0.0274683,0.000489183,0.00838725,8.52181e-05,0,0,0.0496108,-0.020535,0,0.000443134,0,0,0,0.0274686,0.000488913,0.00838725,0.180976,0.0121149,0.0240248,4.61359e-07,0.3,0.9,0
0.0158284,-0.00754088,0.0274033,0.000400222,0.00834105,0.000254298,0,0,0.0495618,-0.0206462,0,0.00132235,0,0,0,0.0274057,0.000397827,0.00834105,0.539512,0.0120482,0.0240414,4.59893e-07,0.32,0.9,0
0.0168194,-0.00765094,0.027366,0.000319861,0.00830576,0.000393246,0,0,0.0495566,-0.0207633,0,0.00204488,0,0,0,0.0273717,0.000314144,0.00830576,0.832837,0.0119972,0.0240779,4.59742e-07,0.34,0.9,0
0.0178107,-0.00773781,0.0273529,0.000245643,0.00827956,0.000504532,0,0,0.0495907,-0.0208882,0,0.00262357,0,0,0,0.0273623,0.000236255,0.00827956,1.06592,0.0119594,0.0241316,4.60712e-07,0.36,0.9,0
0.018803,-0.0078047,0.0273604,0.000175925,0.00826088,0.00059,0,0,0.0496586,-0.0210209,0,0.003068,0,0,0,0.0273732,0.000163126,0.00826088,1.24274,0.0119324,0.0241996,4.62617e-07,0.38,0.9,0
0.0197971,-0.00785475,0.0273848,0.000109747,0.00824837,0.000651079,0,0,0.0497548,-0.0211604,0,0.00338561,0,0,0,0.0274003,9.42143e-05,0.00824837,1.36666,0.0119143,0.0242787,4.65271e-07,0.4,0.9,0
0.0207932,-0.00789098,0.0274227,4.67222e-05,0.00824083,0.00068898,0,0,0.0498729,-0.0213047,0,0.0035827,0,0,0,0.02744,2.93934e-05,0.00824083,1.44076,0.0119034,0.0243658,4.68493e-07,0.42,0.9,0
0.021792,-0.0079163,0.0274706,-1.30553e-05,0.00823726,0.000704864,0,0,0.0500067,-0.0214508,0,0.00366529,0,0,0,0.0274887,-3.11209e-05,0.00823726,1.46816,0.0118983,0.0244573,4.72102e-07,0.44,0.9,0
0.0227935,-0.00793349,0.0275251,-6.91042e-05,0.00823679,0.000699986,0,0,0.0501495,-0.0215953,0,0.00363993,0,0,0,0.0275428,-8.68495e-05,0.00823679,1.45219,0.0118976,0.02455,4.7592e-07,0.46,0.9,0
0.023798,-0.00794517,0.0275829,-0.000120657,0.00823866,0.000675812,0,0,0.0502949,-0.0217342,0,0.00351422,0,0,0,0.0275993,-0.000137134,0.00823866,1.39659,0.0119003,0.0246404,4.79778e-07,0.48,0.9,0
0.0248053,-0.00795375,0.0276409,-0.000166771,0.00824225,0.000634099,0,0,0.0504366,-0.0218634,0,0.00329731,0,0,0,0.0276554,-0.000181223,0.00824225,1.30561,0.0119055,0.0247255,4.83513e-07,0.5,0.9,0
0.0258154,-0.00796144,0.0276965,-0.000206437,0.00824701,0.000576942,0,0,0.0505686,-0.021979,0,0.0030001,0,0,0,0.0277084,-0.000218361,0.00824701,1.18402,0.0119123,0.0248023,4.86977e-07,0.52,0.9,0
0.026828,-0.00797016,0.027747,-0.0002387,0.0082525,0.000506774,0,0,0.0506858,-0.0220771,0,0.00263522,0,0,0,0.0277562,-0.000247874,0.0082525,1.03708,0.0119203,0.0248684,4.90039e-07,0.54,0.9,0
0.0278428,-0.00798156,0.0277905,-0.000262756,0.00825833,0.000426333,0,0,0.0507837,-0.0221548,0,0.00221693,0,0,0,0.027797,-0.000269234,0.00825833,0.870471,0.0119287,0.0249218,4.9259e-07,0.56,0.9,0
0.0288594,-0.00799696,0.0278253,-0.00027805,0.00826418,0.000338594,0,0,0.050859,-0.0222098,0,0.00176069,0,0,0,0.0278294,-0.000282129,0.00826418,0.690174,0.0119372,0.0249609,4.94548e-07,0.58,0.9,0
0.0298772,-0.00801735,0.0278503,-0.000284333,0.0082698,0.000246665,0,0,0.0509094,-0.0222407,0,0.00128266,0,0,0,0.0278525,-0.000286496,0.0082698,0.502278,0.0119453,0.0249849,4.95855e-07,0.6,0.9,0
0.0308958,-0.00804336,0.0278649,-0.000281709,0.00827494,0.000153679,0,0,0.0509338,-0.0222473,0,0.000799132,0,0,0,0.0278657,-0.000282549,0.00827494,0.312821,0.0119527,0.0249935,4.96486e-07,0.62,0.9,0
0.0319146,-0.00807532,0.0278688,-0.00027064,0.00827945,6.2664e-05,0,0,0.0509323,-0.0222302,0,0.000325853,0,0,0,0.0278689,-0.00027078,0.00827945,0.127592,0.0119592,0.024987,4.9644e-07,0.64,0.9,0
0.0329331,-0.00811321,0.0278625,-0.000251923,0.00828317,-2.35798e-05,0,0,0.0509062,-0.0221912,0,-0.000122615,0,0,0,0.0278625,-0.000251943,0.00828317,-0.0480545,0.0119646,0.0249662,4.95749e-07,0.66,0.9,0
0.0339508,-0.0081567,0.0278467,-0.000226645,0.008286,-0.000102587,0,0,0.0508577,-0.0221329,0,-0.000533454,0,0,0,0.027847,-0.00022702,0.008286,-0.20937,0.0119687,0.0249325,4.94463e-07,0.68,0.9,0
0.0349674,-0.00820523,0.0278224,-0.000196107,0.00828789,-0.000172318,0,0,0.0507897,-0.0220584,0,-0.000896053,0,0,0,0.0278235,-0.000197166,0.00828789,-0.35236,0.0119714,0.0248876,4.92658e-07,0.7,0.9,0
0.0359824,-0.00825801,0.0277911,-0.000161742,0.0082888,-0.000231215,0,0,0.0507059,-0.0219714,0,-0.00120232,0,0,0,0.027793,-0.000163655,0.0082888,-0.473886,0.0119727,0.0248337,4.90423e-07,0.72,0.9,0
0.0369956,-0.00831404,0.0277542,-0.000125023,0.00828874,-0.000278233,0,0,0.0506101,-0.0218758,0,-0.00144681,0,0,0,0.0277569,-0.000127799,0.00828874,-0.571734,0.0119726,0.024773,4.87856e-07,0.74,0.9,0
0.0380068,-0.00837224,0.0277133,-8.73706e-05,0.00828777,-0.000312832,0,0,0.0505063,-0.0217754,0,-0.00162673,0,0,0,0.0277168,-9.08904e-05,0.00828777,-0.644623,0.0119712,0.0247079,4.85061e-07,0.76,0.9,0
0.0390159,-0.00843142,0.02767,-5.0083e-05,0.00828598,-0.000334943,0,0,0.0503985,-0.0216738,0,-0.0017417,0,0,0,0.0276741,-5.41295e-05,0.00828598,-0.692172,0.0119686,0.0246405,4.82142e-07,0.78,0.9,0
0.0400227,-0.00849036,0.0276259,-1.42736e-05,0.00828349,-0.00034491,0,0,0.0502903,-0.0215742,0,-0.00179353,0,0,0,0.0276302,-1.85769e-05,0.00828349,-0.714822,0.011965,0.0245731,4.79196e-07,0.8,0.9,0
0.0410275,-0.00854786,0.0275823,1.91622e-05,0.00828044,-0.000343417,0,0,0.0501849,-0.0214793,0,-0.00178577,0,0,0,0.0275866,1.48842e-05,0.00828044,-0.713716,0.0119606,0.0245076,4.76311e-07,0.82,0.9,0
0.0420301,-0.00860275,0.0275405,4.95602e-05,0.00827702,-0.000331403,0,0,0.0500851,-0.0213914,0,-0.00172329,0,0,0,0.0275445,4.55658e-05,0.00827702,-0.690565,0.0119557,0.0244457,4.73566e-07,0.84,0.9,0
0.0430309,-0.00865392,0.0275015,7.64791e-05,0.00827341,-0.000309985,0,0,0.0499932,-0.021312,0,-0.00161192,0,0,0,0.027505,7.29758e-05,0.00827341,-0.647503,0.0119505,0.0243887,4.71026e-07,0.86,0.9,0
0.0440299,-0.00870039,0.0274663,9.96751e-05,0.00826979,-0.000280384,0,0,0.0499109,-0.0212423,0,-0.001458,0,0,0,0.0274692,9.68027e-05,0.00826979,-0.586941,0.0119453,0.0243378,4.68743e-07,0.88,0.9,0
0.0450273,-0.00874125,0.0274355,0.000119065,0.00826636,-0.000243862,0,0,0.0498397,-0.021183,0,-0.00126808,0,0,0,0.0274376,0.000116888,0.00826636,-0.511442,0.0119403,0.0242938,4.66758e-07,0.9,0.9,0
0.0460234,-0.00877575,0.0274096,0.00013468,0.00826329,-0.000201675,0,0,0.0497804,-0.0211344,0,-0.00104871,0,0,0,0.0274111,0.000133189,0.00826329,-0.423622,0.0119359,0.0242572,4.65101e-07,0.92,0.9,0
0.0470185,-0.00880324,0.0273891,0.000146625,0.00826072,-0.000155046,0,0,0.0497338,-0.0210967,0,-0.000806237,0,0,0,0.02739,0.000145742,0.00826072,-0.326074,0.0119322,0.0242284,4.63795e-07,0.94,0.9,0
0.0480128,-0.00882323,0.0273743,0.000155029,0.0082588,-0.000105148,0,0,0.0497003,-0.0210698,0,-0.000546769,0,0,0,0.0273747,0.000154623,0.0082588,-0.221329,0.0119294,0.0242077,4.62853e-07,0.96,0.9,0
0.0490065,-0.00883537,0.0273653,0.000160015,0.0082576,-5.31048e-05,0,0,0.0496801,-0.0210537,0,-0.000276145,0,0,0,0.0273654,0.000159911,0.0082576,-0.111841,0.0119276,0.0241953,4.62284e-07,0.98,0.9,0
0.05,-0.00883944,0.0273623,0.000161667,0.0082572,-3.91329e-05,0,0,0.0496733,-0.0210484,0,-0.000203491,0,0,0,0.0273624,0.00016161,0.0082572,-0.0824297,0.0119271,0.0241912,4.62098e-07,1,0.9,0
0,0,0.029902,0.0128152,0.0128152,-0.00801619,0,0,0.0444259,-6.50521e-19,0,-0.0416842,0,0,0,0.033074,0.00964324,0.0128152,-21.5882,0.0185108,0.0220168,5.09989e-07,0,0.92,0
0.000888518,-0.000833684,0.0296521,0.0103297,0.0119945,-0.00780636,0,0,0.0459096,-0.00432857,0,-0.040593,0,0,0,0.0324117,0.00757003,0.0119945,-19.4693,0.0173254,0.0229516,5.43987e-07,0.02,0.92,0
0.00183638,-0.00170256,0.0301205,0.00780957,0.011379,-0.00738322,0,0,0.0487278,-0.00928058,0,-0.0383928,0,0,0,0.0323425,0.00558757,0.011379,-16.7493,0.0164364,0.0243807,6.05101e-07,0.04,0.92,0
